method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,24,145.00003199999992,3.4018039543554717,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,25,145.84003200000006,4.408291403075571,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,26,147.04003199999988,2.7699706978083682,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,27,166.32003199999963,2.764662886185946,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,28,175.60003199999937,2.267399797768188,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,29,180.23999999999978,2.8713461877614277,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,30,182.7599999999993,2.000896384429414,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,31,184.03999999999996,2.196377921639125,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,32,198.47999999999956,1.966315109800787,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,33,213.91996799999924,1.8620809559564773,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,34,223.79996799999935,2.7376587061405497,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,35,230.39996799999972,1.8605308523599122,True,3.0,0.5399679999997034,-3.0200320000002705
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,36,233.39996799999972,1.9682902114467542,True,3.0,3.5399679999997034,-0.0200320000002705
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,37,238.079968,2.326203448546542,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,38,239.71996799999943,1.9662856786373626,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,39,240.55996799999957,2.152536818093459,True,4.0,0.6199679999995737,-3.9800320000004206
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,40,250.11996799999997,1.9520575138875813,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,41,258.8399679999993,2.575271556333075,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,42,282.23993599999994,2.3380141867599544,True,5.0,6.359935999999948,-1.8400640000000408
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,43,287.8399359999994,2.3245953837476576,True,6.0,1.2799359999993953,-2.040064000000598
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,44,295.159936,2.421221831587572,True,7.0,3.2799360000000206,-2.420063999999968
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,45,295.9199359999993,2.821455522773406,True,7.0,4.039935999999329,-1.6600640000006592
rolling_60s,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,590,NE,Hab,Preinduction,46,299.5999359999996,2.7854997332537774,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,1,2.160000000000764,2.207648035451149,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,2,2.9600000000000364,2.8288717121134144,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,3,3.680000000000291,2.555014381660668,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,4,4.280000000000655,2.3671251307229406,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,5,6.400000000000546,1.4938685952784083,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,6,11.360000000000582,1.772457434598456,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,7,12.360000000000582,2.0078839955850762,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,8,56.640064000000166,1.7637638614905597,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,9,57.28006400000049,2.131911272688406,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,10,61.56006400000024,1.8107191079893286,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,11,72.84006399999998,2.8878513705760778,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,12,73.80006400000002,2.2243370025018794,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,13,75.00006400000075,2.7397683554621293,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,14,75.56006400000024,2.293273029202721,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,15,79.32006400000046,2.106019450759857,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,16,93.5200960000002,2.0310391284616793,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,17,94.20009600000049,3.060796124740437,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,18,97.0800960000006,2.9747606961066526,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,19,110.9600960000007,2.096111460187684,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,20,116.72009600000001,1.8559396690984333,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,21,123.68012799999997,1.6824720538130093,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,22,135.04012800000055,2.208627766894515,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,23,135.92012800000066,2.1420760153306366,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,24,140.04012800000055,2.2234802731763055,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,25,145.72012799999993,1.6136144732469746,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,26,151.2001280000004,2.1645059469933408,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,27,166.56012800000008,2.3347563350072114,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,28,175.32016000000021,3.5791107733652563,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,29,176.0001600000005,2.178510066353188,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,30,197.0001600000005,4.497011818408033,True,1.0,0.7001600000004942,-13.239839999999504
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,31,197.76016000000072,2.9533188354887416,True,1.0,1.4601600000007124,-12.479839999999285
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,32,218.40016000000014,2.6104183393948466,True,2.0,1.1001600000001304,-3.499839999999864
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,33,235.68012799999997,3.2492520531233886,True,3.0,0.6001279999999554,-7.379872000000034
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,34,236.36012800000026,2.1601014743556965,True,3.0,1.2801280000002464,-6.699871999999743
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,35,249.640128,4.006112189839842,True,4.0,2.4201280000000054,-9.639871999999968
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,36,282.72012799999993,2.2525715467459397,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,37,283.4401280000002,2.8127640604649096,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,38,284.04012800000055,2.726052158532158,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,39,285.8801280000007,2.110391717177235,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,40,292.80012799999986,2.3942611975055232,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,41,295.72012799999993,1.6433701869213149,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,1,1.8799999999991996,2.851222231499776,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,2,2.679999999998472,1.9830719117472837,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,3,36.160031999999774,3.9449670718713046,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,4,36.80003199999919,2.192008368051666,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,5,37.600031999998464,3.2404933304702395,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,6,38.840031999998246,2.436120099920525,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,7,40.36003199999868,2.105753202781539,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,8,40.92003199999999,2.4450410005211056,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,9,63.400031999999555,3.3789991512097988,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,10,63.92003199999999,2.5881004955802047,True,1.0,0.3400319999999937,-3.539968000000002
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,11,77.04003199999897,3.0878037318939797,True,2.0,0.8800319999989767,-1.2799680000010198
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,12,86.16003199999977,3.82385607256648,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,13,93.16003199999977,2.115244888803322,True,5.0,1.0600319999997794,-2.499968000000223
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,14,112.04003199999897,3.3168126423974287,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,15,112.60003199999846,2.1599909150471817,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,16,132.4400319999986,2.6016507838764382,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,17,153.0400639999989,2.305637887746386,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,18,155.64006399999926,3.4898025409568505,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,19,156.20006399999875,2.9942992435931686,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,20,158.88006399999904,3.2261803917180476,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,21,161.96009599999888,2.160939916335934,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,22,204.92009599999983,1.4935892672649935,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,23,208.92009599999983,1.9355233753906957,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,24,210.44009599999845,1.946112126095124,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,25,211.00009599999976,1.621706488515697,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,26,219.68009599999823,2.0392188897650643,True,6.0,8.500095999998223,-2.259904000001768
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,27,224.6000959999983,1.7672063439520778,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,28,226.24009599999954,1.8487732777909163,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,29,231.5201279999983,1.8382608720521445,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,30,232.72012799999902,2.152877321322576,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,31,234.68012799999997,2.586702344272225,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,32,235.56012799999917,2.0020511310239177,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,33,237.44012799999837,2.020263170788373,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,34,239.04012799999873,2.186048394499993,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,35,244.12012799999866,2.0565530476867204,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,36,265.48015999999916,2.4577070878058613,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,37,276.08019199999944,1.8788306390426603,False,,,
rolling_60s,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,38,280.4801919999991,1.9211595103472954,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,1,2.1199999999989814,3.3215773756336326,True,1.0,2.1199999999989814,-7.680000000001019
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,2,6.8400000000001455,2.8681514785433144,True,1.0,6.8400000000001455,-2.959999999999855
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,3,19.68003200000021,4.731041502749391,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,4,20.200032000000647,5.659292415768839,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,5,34.32003199999963,2.6963369350983877,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,6,37.960031999999046,2.4115423406830594,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,7,47.56003199999941,2.1360193866026327,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,8,52.32006399999955,2.5892942595706008,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,9,57.80006399999911,1.7424377288526045,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,10,67.64006399999926,1.9064748524122235,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,11,89.68009600000005,4.8433698115663635,True,3.0,0.18009600000004866,-2.7999039999999553
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,12,90.28009600000041,2.470477083269985,True,3.0,0.7800960000004125,-2.1999039999995915
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,13,94.28009600000041,3.6917187537467653,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,14,100.16012799999953,2.317714617278005,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,15,106.92012799999975,2.3081153220100026,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,16,109.56012799999917,3.0328349614332826,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,17,116.24012799999946,2.853773959553413,True,4.0,0.02012799999945969,-3.4998720000005363
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,18,123.68015999999989,2.242275542156356,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,19,136.44019200000002,3.084657017587126,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,20,149.96022400000038,2.9104145354269044,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,21,150.88025600000037,2.665479444144687,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,22,156.60025599999972,2.271961912785224,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,23,157.24025599999914,5.7767259693613555,True,6.0,0.4202559999991422,-1.8397440000008771
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,24,157.92025599999943,2.0093660180447817,True,6.0,1.1002559999994332,-1.159744000000586
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,25,187.72035200000028,2.038497600532441,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,26,193.7203840000002,3.01037268476725,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,27,196.3603839999996,2.750080313325159,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,28,215.80041600000004,1.8097697142798075,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,29,217.56044800000018,3.0299847010795316,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,30,218.24044800000047,2.1543282367672822,False,,,
rolling_60s,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,566,NE,Hab,Preinduction,31,232.5604800000001,2.8842216344897356,True,7.0,0.44048000000009324,-6.319519999999898
