week,mouse_id,condition,behavior,duration_s
W2,566,Social,Novel_interaction,1.9200000000419095
W2,566,Social,Novel_interaction,3.3600000000733417
W2,566,Social,Novel_interaction,2.160000000047148
W2,566,Social,Novel_interaction,3.840000000083819
W2,566,Social,Social_interaction,22.960000000501168
W2,566,Social,Social_interaction,32.84000000071683
W2,566,Social,Social_interaction,2.9200000000637374
W2,566,Social,Social_interaction,5.7600000001257285
W2,566,Social,Social_interaction,12.84000000028027
W2,566,Social,Social_interaction,3.6000000000785803
W2,566,Social,Social_interaction,7.000000000152795
W2,566,Novel,Novel_interaction,5.4000000001178705
W2,566,Novel,Novel_interaction,3.840000000083819
W2,566,Novel,Novel_interaction,2.5200000000550062
W2,566,Novel,Novel_interaction,11.000000000240107
W2,566,Novel,Novel_interaction,9.280000000202563
W2,566,Novel,Novel_interaction,9.480000000206928
W2,566,Novel,Novel_interaction,9.800000000213913
W2,566,Novel,Novel_interaction,0.680000000014843
W2,566,Novel,Novel_interaction,0.7600000000165892
W2,566,Novel,Novel_interaction,0.5200000000113505
W2,566,Novel,Novel_interaction,4.920000000107393
W2,566,Novel,Novel_interaction,13.520000000295113
W2,566,Novel,Novel_interaction,12.120000000264554
W2,566,Novel,Novel_interaction,3.4000000000742148
W2,566,Novel,Social_interaction,4.24000000009255
W2,566,Novel,Social_interaction,2.0000000000436557
W2,566,Novel,Social_interaction,7.280000000158907
W2,566,Novel,Social_interaction,0.7200000000157161
W2,566,Novel,Social_interaction,4.640000000101281
W2,566,Novel,Social_interaction,7.400000000161526
W2,580,Hab,Novel_interaction,2.2800000000497676
W2,580,Hab,Novel_interaction,2.6800000000584987
W2,580,Hab,Novel_interaction,7.920000000172877
W2,580,Hab,Novel_interaction,1.4400000000314321
W2,580,Hab,Novel_interaction,1.5200000000331784
W2,580,Hab,Social_interaction,0.5600000000122236
W2,580,Hab,Social_interaction,1.3200000000288128
W2,580,Hab,Social_interaction,6.200000000135333
W2,580,Hab,Social_interaction,3.0400000000663567
W2,580,Hab,Social_interaction,0.6400000000139698
W2,580,Hab,Social_interaction,2.480000000054133
W2,580,Hab,Social_interaction,6.000000000130967
