week,mouse_id,condition,behavior,duration_s
W2,376,Novel,Novel_interaction,4.8400000000001455
W2,376,Novel,Social_interaction,1.680000000000291
W2,376,Novel,Social_interaction,0.5599999999994907
W2,376,Novel,Social_interaction,2.6400000000003274
W2,376,Novel,Social_interaction,3.160000000000764
W2,376,Novel,Social_interaction,5.720000000000255
W2,376,Novel,Social_interaction,1.199999999999818
W2,376,Novel,Social_interaction,0.9200000000000728
W2,376,Novel,Social_interaction,5.5600000000004
W2,376,Novel,Social_interaction,1.5200000000004366
W2,376,Novel,Social_interaction,3.0399999999999636
W2,376,Novel,Social_interaction,9.519999999999527
W2,376,Novel,Social_interaction,2.5599999999994907
W2,376,Novel,Social_interaction,7.959999999999127
W2,372,Social,Novel_interaction,1.4399999999995998
W2,372,Social,Novel_interaction,12.4399999999996
W2,372,Social,Novel_interaction,1.4000000000005457
W2,372,Social,Novel_interaction,1.2000000000007276
W2,372,Social,Social_interaction,0.5200000000004366
W2,372,Social,Social_interaction,1.1599999999998545
W2,372,Social,Social_interaction,26.160000000000764
W2,372,Social,Social_interaction,6.039999999999964
W2,372,Social,Social_interaction,0.839999999999236
W2,372,Social,Social_interaction,2.8400000000001455
W2,372,Social,Social_interaction,8.760000000000218
W2,372,Novel,Novel_interaction,5.720000000000255
W2,372,Novel,Novel_interaction,21.040032000000792
W2,372,Novel,Novel_interaction,2.4799999999995634
W2,372,Novel,Novel_interaction,2.0
W2,372,Novel,Novel_interaction,0.9200000000000728
W2,372,Novel,Novel_interaction,6.279999999999745
W2,372,Novel,Novel_interaction,22.720032000000174
W2,372,Novel,Novel_interaction,1.160000000000764
W2,372,Novel,Novel_interaction,8.400000000000546
W2,372,Novel,Social_interaction,0.48000000000047294
W2,372,Novel,Social_interaction,1.56003199999941
W2,374,Social,Novel_interaction,3.959999999999127
W2,374,Social,Novel_interaction,1.2399999999997817
W2,374,Social,Novel_interaction,0.7200000000011642
W2,374,Social,Social_interaction,7.319999999999709
W2,374,Social,Social_interaction,11.079999999999927
W2,374,Social,Social_interaction,12.119999999998981
W2,374,Social,Social_interaction,1.639999999999418
W2,374,Social,Social_interaction,7.8400000000001455
W2,374,Social,Social_interaction,0.2000000000007276
W2,374,Social,Social_interaction,2.9200000000000728
W2,374,Social,Social_interaction,6.8399999999983265
W2,374,Social,Social_interaction,10.239999999999782
W2,374,Social,Social_interaction,5.559999999999491
W2,374,Novel,Novel_interaction,3.680000000000291
W2,374,Novel,Novel_interaction,0.680000000000291
W2,374,Novel,Novel_interaction,2.959999999999127
W2,374,Novel,Novel_interaction,5.319999999999709
W2,374,Novel,Novel_interaction,10.12003200000072
W2,374,Novel,Social_interaction,3.600000000000364
W2,374,Novel,Social_interaction,8.360032000000501
W2,374,Novel,Social_interaction,4.559999999999491
W2,374,Novel,Social_interaction,0.4399999999986903
W2,374,Novel,Social_interaction,0.5200000000004366
W2,374,Novel,Social_interaction,1.9599999999991269
W2,429,Social,Novel_interaction,3.680000000000291
W2,429,Social,Novel_interaction,2.4800000000013824
W2,429,Social,Novel_interaction,0.5199999999986176
W2,429,Social,Novel_interaction,1.4799999999995634
W2,429,Social,Novel_interaction,4.319999999999709
W2,429,Social,Social_interaction,3.1599999999998545
W2,429,Social,Social_interaction,4.640000000001237
W2,429,Social,Social_interaction,6.239999999999782
W2,429,Social,Social_interaction,7.320000000001528
W2,429,Social,Social_interaction,2.8799999999991996
W2,429,Social,Social_interaction,1.6000000000003638
W2,429,Social,Social_interaction,16.0
