mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,mean_absolute_deviation,threshold_z,n_social_bouts
400,NE,W2__ID400_NE__3CT_FP14_2__3CT_W2_C2-Trial____17,Novel,W2,Social_interaction,93.63999999999997,10,0.10679196924391289,6.407518154634773,1.5641166933865644,1.564551149679686,0.7837642461214929,1.1756463691822394,14
423,NE,Preinduction__ID423_NE__3CT_FP_12_1__3CT_Preinduction-Trial____18,Novel,Preinduction,Social_interaction,16.80000000000001,6,0.35714285714285693,21.428571428571416,2.380515655949118,1.628405647457123,0.7643971362852092,1.1465957044278139,3
423,NE,W1__ID423_NE__3CT_FP16_1__3CT_W1_retracked-Trial____18,Novel,W1,Social_interaction,35.33199999999998,17,0.48115023208422986,28.869013925053792,2.756640370559733,2.4955997557329916,0.7011717720605439,1.051757658090816,4
423,NE,W2__ID423_NE__3CT_FP15_1__3CT_W2-Trial____17,Novel,W2,Social_interaction,18.399999999999977,13,0.7065217391304357,42.39130434782614,2.5619890695403758,1.9075870055146336,0.7258433256504734,1.08876498847571,7
429,WT,Preinduction__ID429_WT__3CT_FP_9_1__3CT_Preinduction-Trial____15,Novel,Preinduction,Social_interaction,20.799999999999997,7,0.33653846153846156,20.192307692307693,2.423329394504763,2.00809108167791,0.760168383326889,1.1402525749903334,5
429,WT,W1__ID429_WT__3CT_FP12_1__3CT_W1_retracked-Trial____15,Novel,W1,Social_interaction,38.69199999999997,16,0.41352217512664147,24.811330507598488,2.4593803671903176,2.2288340395505424,0.7286893500132484,1.0930340250198727,5
429,WT,W2__ID429_WT__3CT_FP12_1__3CT_W2-Trial____14,Novel,W2,Social_interaction,18.87999999999994,11,0.5826271186440697,34.95762711864418,2.822400338219282,2.557771653556491,0.7395110907794742,1.1092666361692114,7
450,NE,Preinduction__ID450_NE__3CT_FP19_3__3CT_Preinduction_C3_check_arena_settings-Trial____21,Novel,Preinduction,Social_interaction,7.78000000000003,2,0.25706940874035894,15.424164524421537,1.6390162468020286,1.6390162468020286,0.8052690025882839,1.207903503882426,3
450,NE,W1__ID450_NE__3CT_FP21_3__3CT_W1_C3-Trial____25,Novel,W1,Social_interaction,51.45999999999995,2,0.03886513797123983,2.33190827827439,1.2932112265914348,1.2932112265914348,0.7948664005828624,1.1922996008742937,7
450,NE,W2__ID450_NE__3CT_FP17_3__3CT_W2_C3-Trial____19,Novel,W2,Social_interaction,22.359999999999964,2,0.08944543828264773,5.366726296958864,3.0741733365243387,3.0741733365243387,0.760892984328149,1.1413394764922236,8
459,NE,Preinduction__ID459_NE__3CT_FP8_2__3CT_Preinduction_cohort2_FP-Trial____10,Novel,Preinduction,Social_interaction,37.53299999999999,13,0.3463618682226309,20.781712093357854,1.977300200134887,1.9220434309214087,0.7845939890392788,1.176890983558918,6
459,NE,W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,Novel,W1,Social_interaction,31.93999999999999,13,0.40701314965560437,24.420788979336262,2.041593578297969,2.034957595294639,0.784199254512848,1.1762988817692719,13
459,NE,W2__ID459_NE__3CT_FP8_2__3CT_W2_C2-Trial____10,Novel,W2,Social_interaction,43.46000000000001,21,0.48320294523699947,28.99217671421997,2.5551802584778036,1.9847508918630379,0.7104767235930638,1.0657150853895958,10
463,WT,Preinduction__ID463_WT__3CT_FP5_2__3CT_Preinduction_cohort2_FP-Trial_____7,Novel,Preinduction,Social_interaction,49.83799999999995,28,0.5618202977647584,33.709217865885506,2.422340972380647,2.2724139809143313,0.7517488565289121,1.1276232847933683,11
