trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,analysis_window,interaction_bout_number
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,12,80.44009600000027,1.7942051504219583,Interaction,4.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,13,104.12009599999965,1.5759483988254184,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,14,104.72009600000001,1.8738421209819807,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,15,107.56009600000016,1.8701505322453196,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,16,111.04009599999972,1.7626157811228949,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,17,114.56009600000016,2.246536792995567,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,18,123.36009600000034,1.6305493831029205,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,19,126.16009599999961,1.679422696246958,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,20,153.12009599999965,1.892116588818927,Interaction,5.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,21,153.92009599999983,1.8753134213769278,Interaction,5.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,22,154.56009600000016,2.3131099612795523,Interaction,5.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,23,155.76009599999998,1.5743772435116548,Interaction,5.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,24,169.68012799999997,2.1900469460223717,Interaction,6.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,25,182.4401280000002,1.6842242545060087,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,26,195.7601279999999,1.9661178136325388,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,27,202.56012800000008,2.0972016956668,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,28,203.8801279999998,1.6985150315584197,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,29,220.52016000000003,2.532876338555926,Interaction,8.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,30,221.16016000000036,2.1178874000592245,Interaction,8.0
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,31,226.96015999999963,1.6134353487969688,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,32,262.52016000000003,2.0988060932182533,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,33,263.72015999999985,2.4913029309384727,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,34,264.2401600000003,2.234020689467178,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,35,266.20019200000024,1.5182284753091915,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,36,267.76019199999973,1.7520618099659853,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,37,269.5601919999999,3.261425795353528,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,38,273.96019200000046,1.727517438754176,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,39,274.5601919999999,1.809158829483539,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,40,277.1601920000003,1.6155730715751304,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,41,287.6801919999998,2.5140267868783135,Outside interaction,
W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,459,NE,Social,W1,42,288.64019199999984,1.8735727251744165,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,1,0.27999999999974534,2.048618438610486,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,2,3.5200000000004366,1.5727247970034917,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,3,11.279999999999745,1.8289825893008542,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,4,27.960000000000036,1.6395948357807806,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,5,29.920000000000073,1.6525445527212197,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,6,40.68000000000029,1.548552726577417,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,7,43.19999999999982,1.9133586816995147,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,8,46.04003199999988,1.7757661680567043,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,9,51.88003200000003,1.623732135195389,Interaction,1.0
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,10,75.60003200000028,1.7392160955730134,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,11,81.88003200000003,2.3001096744529543,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,12,83.28003199999966,1.9843684193724336,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,13,94.12003199999981,1.6845298910013176,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,14,132.60003200000028,1.9152083620778169,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,15,135.00003199999992,1.6002421839261967,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,16,144.64003200000025,2.744365033320937,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,17,149.40003200000046,1.613145584558668,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,18,171.80006400000002,1.7073811085386166,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,19,206.84003200000006,2.314149212733306,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,20,215.1200319999998,1.5126046363917798,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,21,219.40003200000046,1.557219120984363,Interaction,2.0
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,22,220.04003199999988,2.905484778915008,Interaction,2.0
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,23,246.00003199999992,1.6010842395999045,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,24,273.880032,1.725039599658417,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,25,289.76003200000014,1.5791480953231758,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,26,295.5600320000003,1.6535089502631959,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,27,296.1200319999998,2.228705541373133,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,28,296.72000000000025,2.7826008368728044,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,29,297.8800000000001,2.1007380944776406,Outside interaction,
W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,459,NE,Novel,W1,30,299.0,1.867580633087546,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,1,17.55999999999949,2.0722790391751404,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,2,18.079999999999927,2.1604876313839725,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,3,21.920000000000073,1.8889389636845904,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,4,31.079999999999927,5.708867915104368,Interaction,1.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,5,32.0,4.051993471983874,Interaction,1.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,6,33.19999999999891,2.9649451329034284,Interaction,1.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,7,33.8799999999992,2.5859374448458614,Interaction,1.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,8,34.599999999998545,2.206315077647354,Interaction,1.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,9,37.07999999999993,2.743647686621707,Interaction,1.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,10,42.43999999999869,2.7481262357422303,Interaction,2.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,11,43.0,2.6383761196833504,Interaction,2.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,12,45.07999999999993,1.8884486896541632,Interaction,2.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,13,45.67999999999847,1.9749560576747962,Interaction,2.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,14,46.19999999999891,2.129462085120541,Interaction,2.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,15,67.00003199999992,2.2529891278569103,Interaction,3.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,16,67.88003199999912,2.3437724411679053,Interaction,3.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,17,83.64006399999926,2.503320852001083,Interaction,4.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,18,84.72006399999918,4.498036094124323,Interaction,4.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,19,85.84006399999998,1.9681544216246207,Interaction,4.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,20,89.40006399999947,3.157223052002452,Interaction,4.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,21,94.20006399999875,2.2726111745745774,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,22,129.96006399999897,2.136091885110767,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,23,145.28006399999867,2.625079797959865,Interaction,5.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,24,146.12006399999882,3.9153105585698307,Interaction,5.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,25,166.36009599999852,3.1859932531755355,Interaction,6.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,26,167.48009599999932,2.0517274658197735,Interaction,6.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,27,170.52009599999838,2.088943889239316,Interaction,6.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,28,188.12012799999866,2.5156264901421777,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,29,205.68012799999997,3.1450877547464042,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,30,217.28015999999843,3.459445006203497,Outside interaction,
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,31,223.08015999999952,1.9004362468157112,Interaction,8.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,32,241.52019199999995,2.6782898785669076,Interaction,9.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,33,243.72019199999886,2.308238990027799,Interaction,9.0
W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,398,NE,Social,W1,34,244.84019199999966,2.852765385224815,Interaction,9.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,1,23.68000000000029,2.4719604841340717,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,2,24.480000000001382,2.163167391546919,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,3,25.920000000000073,3.2007304620774826,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,4,26.68000000000029,2.1143750924032854,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,5,97.32003200000145,2.5881476681936086,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,6,97.80003200000101,3.4666571586721093,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,7,98.64003200000116,4.397060489056115,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,8,99.32003200000145,3.191769052471294,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,9,100.08003199999985,2.160002727956037,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,10,101.44003200000043,2.5546803914931036,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,11,102.80003200000101,3.0367200750489385,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,12,118.32003200000145,3.1166464875157076,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,13,124.08003199999985,2.0380870948153076,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,14,155.800032000001,4.075369693848365,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,15,156.4800320000013,3.358031232549258,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,16,157.12003200000072,2.4715098033193517,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,17,157.6800320000002,2.9491485508085717,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,18,159.2400319999997,2.9529349097473263,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,19,190.60000000000036,3.144702862297118,Interaction,1.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,20,191.20000000000073,2.5341177489237783,Interaction,1.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,21,193.1200000000008,4.375431936042091,Interaction,1.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,22,194.40000000000146,2.6670925979664277,Interaction,1.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,23,209.48000000000138,2.5482618071070684,Interaction,3.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,24,212.96000000000095,2.0397740901753165,Interaction,3.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,25,214.36000000000058,2.4644446662061728,Interaction,3.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,26,220.5600000000013,1.9704120306651762,Interaction,3.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,27,245.8000000000011,2.9423975445911106,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,28,262.72000000000116,2.2255124399453665,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,29,264.9200000000001,2.916343310928238,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,30,280.4400000000005,2.275797335618944,Outside interaction,
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,31,292.4800000000014,2.1547184536784125,Interaction,6.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,32,294.72000000000116,2.4031968208158156,Interaction,6.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,33,295.5600000000013,3.049784207944519,Interaction,6.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,34,296.1200000000008,3.3953601783836596,Interaction,6.0
W1__ID398_NE__3CT_FP11_2__3CT_W1_cohort2_FP-Trial____13,398,NE,Novel,W1,35,296.72000000000116,1.9839632575490245,Interaction,6.0
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,1,73.79999999999927,2.5689359802599396,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,2,74.71999999999935,2.116585498375904,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,3,75.7599999999984,2.550808328644542,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,4,76.31999999999971,2.8970167480465303,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,5,77.03999999999905,2.2148222502899793,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,6,87.8799999999992,1.58822347038587,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,7,110.79999999999927,3.411585362817807,Interaction,1.0
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,8,111.43999999999869,2.7175584308765757,Interaction,1.0
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,9,112.27999999999884,2.268591210478612,Interaction,1.0
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,10,155.03999999999905,1.6246438827338856,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,11,155.79999999999927,1.636502250098835,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,12,183.03996799999913,1.9472148803225011,Interaction,6.0
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,13,206.8799999999992,1.683424209658225,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,14,209.51999999999862,1.7585147283919134,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,15,212.23999999999978,2.4559688157333577,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,16,214.67999999999847,1.8904349669040126,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,17,215.51999999999862,2.164941795675543,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,18,222.63999999999942,1.915168516191824,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,19,267.5999679999986,1.8102753086859702,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,20,269.8799679999993,2.3585593314538293,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,21,272.8399679999984,1.7744500300630475,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,22,274.5999679999986,2.0553102514287263,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,23,275.199967999999,2.898959215077676,Outside interaction,
W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,400,NE,Social,W1,24,275.8399679999984,1.8070970331077862,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,1,24.56000000000131,2.0851954241547346,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,2,25.159999999999854,2.136507849174328,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,3,25.68000000000029,1.8601732297095377,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,4,27.479967999999644,2.3234858736115034,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,5,27.99996800000008,2.3684994978219964,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,6,28.7599680000003,2.6641141295207147,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,7,29.599968000000445,3.268601062833568,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,8,30.399967999999717,3.604449615982696,Interaction,1.0
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,9,30.8799680000011,2.9079159549953273,Interaction,1.0
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,10,31.639968000001318,2.4016454710469715,Interaction,1.0
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,11,32.19996800000081,2.009620181533987,Interaction,1.0
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,12,97.71993600000133,2.1538747352464873,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,13,124.2799040000009,2.362459406166215,Outside interaction,
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,14,132.31990399999995,2.9902135712994733,Interaction,9.0
W1__ID400_NE__3CT_FP14_2__3CT_W1_cohort2_FP-Trial____16,400,NE,Novel,W1,15,164.23990400000002,2.3000394215728015,Interaction,12.0
